song_id,title,release,artist_name,Genre
1257,Dhiktana – 2,Hum Aapke Hain Koun,"Lata Mangeshkar, S.P. Balasubrahmanyam, Udit Narayan",Dance
1258,Pinky,Zanjeer,"Mamta Sharma, Meet Bros Anjjan",Dance
1259,Mujhe Kitna Pyar Hai Tumse,Dil Tera Deewana,"Lata Mangeshkar, Mohammed Rafi",Romantic
1260,The Disco Song (Remix),Student of the Year,"Benny Dayal, Salim Merchant, Shahid Mallaya, Sunidhu Chauhan, Udit Narayan",Dance
1261,Yeh Ishq Hai Gunah,Madhoshi,"Sukhwinder Singh, Sunidhi Chauhan",Romantic
1262,Kabhi Shaam Dhale,Sur,Lucky Ali,Dance
1263,In Lamhon Ke Daaman Mein,Jodha Akbar,Javed Ali,Romantic
1264,Agar Main Kahoon,Lakshay,"Alka Yagnik, Udit Narayan",Romantic
1265,Kaddu Katega,R... Rajkumar,Antara Mitra,Dance
1266,Ishaqzaade,Ishaqzaade,"Javed Ali, Shreya Ghoshal",Dance
1267,Race 2 (Mashup),Race 2,Multiple,Dance
1268,Allah Ke Bande,Waisa Bhi Hota Hai,Kailash Kher,Sad
1269,Aisa Jadoo,Khakee,Sunidhi Chauhan,Dance
1270,Saanson Ki Mala,Koyla,Kavita Krishnamurthy,Dance
1271,Mar Jayian,Vicky Donor,"Sunidhi Chauhan, Vishal Dadlani",Bollywood
1272,Prabhu Ji,High Jack,Asees Kaur,Devotional
1273,Baby Doll (Remix),Ragini MMS 2,"Kanika Kapoor, Meet Bros",Dance
1274,Aa Tayar Hoja,Asoka,Sunidhi Chauhan,Dance
1275,Humko Pyaar Hua,Ready,"K.K., Tulsi Kumar",Romantic
1276,Jugni Peeke Tight Hai,Kis Kisko Pyaar Karoon,"Divya Kumar, Kanika Kapoor, Sukriti Kakkar",Dance
1277,Mere Rang Mein Rangne Wali,Maine Pyar Kiya,"Asad Bhopali, S.P. Balasubrahmanyam",Romantic
1278,Toh Phir Aao,Awarapan,Mustafa Zahid,Sad
1279,Ajnabi Mujhko Itna Bata,Pyaar To Hona Hi Tha,"Asha Bhosle, Jatin-Lalit, Udit Narayan",Romantic
1280,Dil Dhadakne Do,Zindagi Na Milegi Dobara,"Joi Barua, Shankar Mahadevan, Suraj Jagan",Bollywood
1281,Tu Mere Paas,Wazir,Ankit Tiwari,Sad
1282,Dhat Teri Ki,Dhat Teri Ki,"Aditi Singh Sharma, Sanam Puri",Dance
1283,Der Se Aana Jaldi Jaana,Khal Nayak,"Alka Yagnik, Manhar Udhas",Dance
1284,Jazba,,Shilpa Rao,Dance
1285,Is This Love – Kahin Na Laage,Kismat Konnection,"Mohit Chauhan, Shreya Ghoshal",Dance
1286,Bol Radha Bol,Sangam,Mukesh,Romantic
1287,Tu Hi Khwahish,Once Upon A Time In Mumbaai Dobara,Sunidhi Chauhan,Dance
1288,Chak De India,Chak De India,"Marianne D'Cruz, Salim Merchant, Sukhwinder Singh",Dance
1289,Ruk Ja O Dil Deewane,Dilwale Dulhania Le Jayenge,Udit Narayan,Romantic
1290,Nanga Punga Dost,PK,Shreya Ghoshal,Dance
1291,Tanhayee,Dil Chahta Hai,Sonu Nigam,Sad
1292,Beat It Bijuriya,Munna Michael,"Asees Kaur, Renesa Baadchi",Dance
1293,Tum Saath Ho Jab Apne,Kaalia,"Asha Bhosle, Kishore Kumar",Dance
1294,Most Wanted Munda,Ki & Ka,"Earl Edgar, Meet Bros",Dance
1295,Mehram,Kahaani 2,Arijit Singh,Dance
1296,Naina,Omkara,Rahat Fateh Ali Khan,Sad
1297,Sab Kuchh Bhula Diya,Hum Tumhare Hain Sanam,"Sapna Awasthi, Sonu Nigam",Sad
1298,Ungli Pe Nachalein,Ungli,"Dev Negi, Shipra Goyal",Dance
1299,Do Me A Favour Let’s Play Holi,Waqt- The Race Against Time,"Anu Malik, Sunidhi Chauhan",Dance
1300,Aise Na Mujhe Tum Dekho,Darling Darling,Kishore Kumar,Romantic
1301,Kahin Door Jab Din Dhal Jaye,Anand,Mukesh,Romantic
1302,Gilehriyaan,Dangal,Jonita Gandhi,Bollywood
1303,Tanha Tanha Yahan Pe Jeena,Rangeela,Asha Bhosle,Dance
1304,Khwahishein,Heroine,Shreya Ghoshal,Romantic
1305,Zindagi Kaisi Hai Paheli,Anand,Manna Dey,Dance
1306,Sachi Muchi,Sultan,"Harshdeep Kaur, Mohit Chauhan",Dance
1307,Saawli Saloni Teri,Hum Sub Chor Hain,"Alka Yagnik, Kumar Sanu",Romantic
1308,Soniye,Aksar,"K.K., Sunidhi Chauhan",Romantic
1309,Koi Yeh Kaise Bataye,Arth,Jagjit Singh,Sad
1310,Dekho Nashe Mein,Race,"K.K., Shaan, Sunidhi Chauhan",Dance
1311,Mein Sharabi,Cocktail,Yo Yo Honey Singh,Dance
1312,Ho Sarkay Leo Khattiya Jada Lage,Raja Babu,"Kumar Sanu, Poornima",Romantic
1313,Nadiya Chale Chale Re Dhara,Safar,Manna Dey,Dance
1314,Khatam Kahani,Qarib Qarib Single,"Jyoti Nooran, Sultana Nooran, Vishal Mishra",Bollywood
1315,Jiya Jale,Dil Se,"Lata Mangeshkar, M.G. Sreekumar",Dance
1316,Manva Likes To Fly,Tumhari Sulu,Shalmali Kholgade,Dance
1317,Aashayein,Iqbal,"KK, Salim Merchant",Motivational
1318,Aur Kya,,Abhijeet,DanceRomantic
1319,Aisa Kyoon Hota Hai,Ishq Vishk,Alka Yagnik,Romantic
1320,Aaja Shaam Hone Aayi,Maine Pyar Kiya,"Lata Mangeshkar, S.P. Balasubrahmanyam",Dance
1321,Cocktail Mashup,Cocktail,Multiple,Dance
1322,Teri Mehfil Mein Kismat Azmakar,Mughal-E-Azam,"Lata Mangeshkar, Shamshad Begum.",Dance
1323,Pandey Jee Seeti,Dabangg 2,"Mamta Sharma, Shreya Ghoshal, Wajid",Dance
1324,Ye Jawaani Teri,Meri Pyaari Bindu,"Jonita Gandhi, Nakash Aziz",Dance
1325,Ghar Aaja Pardesi,Dilwale Dulhania Le Jayenge,,Dance
1326,Kitaben Bahut Si,Baazigar,"Asha Bhosle, Vinod Rathod",Dance
1327,Jahan Teri Yeh Nazar Hai,Kaalia,Kishore Kumar,Dance
1328,Namak Paare,Raja Natwarlal,"Anupam Amod, Mamta Sharma",Dance
1329,Nazdeekiyan,Shaandaar,"Neeti Mohan, Nikhil Paul George",Romantic
1330,Jhumritalaiyya,Jagga Jasoos,"Arijit Singh, Mohan Kanan",Dance
1331,Pyar Dilon Ka Mela Hai,Dulhan Hum Le Jaayenge,"Alka Yagnik, Sonu Nigam",DanceRomantic
1332,Aap Ki Ankhon Mein Kuch,Ghar,"Kishore Kumar, Lata Mangeshkar",Romantic
1333,Haawa Haawa,Rockstar,Mohit Chauhan,Dance
1334,Baatein Ye Kabhi Na (Female),Khamoshiyan,Palak Muchhal,Romantic
1335,Lakh Lakh,Kambakkht Ishq,Neeraj Shridhar,Dance
1336,Yari Hai Imaan Mera,Zanjeer,Manna Dey,Dance
1337,O Mere Sanam,Sangam,"Lata Mangeshkar, Mukesh",Sad
1338,Daag,Bhoomi,Sukhwinder Singh,Sad
1339,Koi Kahe Kehta Rahe,Dil Chahta Hai,"K.K., Shaan, Shankar Mahadevan",Dance
1340,Mere Khayalon Ki Malika,Josh,Abhijeet,Romantic
1341,Krazzy 4,Krazzy 4,Vishal Dadlani,Dance
1342,Sun Zara,Lucky,Adnan Sami,Romantic
1343,Zinda Rehti Hain Mohabbatein,Mohabbatein,"Lata Mangeshkar, Udit Narayan",Sad
1344,Titliyan,Rocky Handsome,Sunidhi Chauhan,Dance
1345,Jeete Hain Chal,Neerja,Kavita Seth,Sad
1346,Hum Tum,Hum Tum,"Alka Yagnik, Babul Supriyo",Romantic
1347,Yun Hi Chala Chal,Swades,"Hariharan, Kailash Kher, Udit Narayan",Dance
1348,Dooriyan,Love Aj Kal,Mohit Chauhan,Sad
1349,Yeh Hum Aa Gaye Hain Kahaan,Veer Zaara,"Lata Mangeshkar, Udit Narayan",Romantic
1350,Yaar Na Miley (Remix),Kick,"Jasmine Sandlas, Yo Yo Honey Singh",Dance
1351,Yaar Naa Miley (Remix),Kick,"Jasmine Sandlas, Yo Yo Honey Singh",Dance
1352,Joganiyan,Tevar,Shruti Haasan,Romantic
1353,Huzur Is Kadar,Masoom,"Bhupinder Singh, Suresh Wadkar",Dance
1354,Aye Zindagi Gale Lagaa Le,Sadma,Suresh Wadkar,Romantic
1355,Surmayee Ankhiyon Mein,Sadma,"Ilaiyaraaja, K.J. Yesudas",Romantic
1356,Meri Ada Bhi,Ready,"Rahat Fateh Ali Khan, Tulsi Kumar",DanceRomantic
1357,Waada Raha Sanam,Khiladi,"Abhijeet, Alka Yagnik",DanceRomantic
1358,Tumse Hi Tumse,Anjaana Anjaani,"Caralisa Monteiro, Shekhar Ravjiani",Romantic
1359,"Gori Ka Sajan, Sajan Ki Gori",Aakhree Raasta,"Mohammad Aziz, S. Janaki",Dance
1360,Falak Dekhun,Garam Masala,Sonu Nigam,Dance
1361,Shikdum,Dhoom,"Shaan, Shreya Ghoshal",DanceRomantic
1362,Bezubaan,Laali Ki Shaadi Mein Laaddoo Deewana,K.K.,Romantic
1363,Mere Bina Tu (Duet Version),Phata Poster Nikhla Hero,"Harshdeep Kaur, Pritam",Sad
1364,Alisha,Pyaar Impossible,"Anushka Manchanda, Salim Merchant",Dance
1365,Aaj Kal Yaad Kuch Aur Rehta Nahin,Nagina,Mohammad Aziz,Romantic
1366,Dil Kho Gaya,Dil,"Anuradha Paudwal, Udit Narayan",Romantic
1367,Sun Soniye,Ajab Gazabb Love,"Antara Mitra, Mohammed Irfan",Romantic
1368,Baadal,Akira,Sunidhi Chauhan,Sad
1369,Ae Mere Humsafar,Baazigar,"Alka Yagnik, Vinod Rathod",Romantic
1370,Idhar Chala Mein Udhar Chala,Koi Mil Gaya,"Alka Yagnik, Udit Narayan",Dance
1371,Kise Dhoondta Hai Pagal Sapare,Nigahen,Anuradha Paudwal,Dance
1372,Mere Dushman Mere Bhai,Border,Hariharan,Sad
1373,Aye Meri Zohra Jabeen,Waqt,Manna Dey,Dance
1374,Aye Dil Laaya Hai Bahaar,Kya Kehna,"Hariharan, Kavita Krishnamurthy",Dance
1375,Bad Baby,Second Hand Husband,"Badshah, Gippy Grewal",Dance
1376,Dil Kyun Yeh Mera,Kites,K.K.,Romantic
1377,Tum Se Milke,Parinda,"Asha Bhosle, Suresh Wadkar",Romantic
1378,Dhup Chik,Fugly,"Badshah, Raftaar",Dance
1379,Aadha Ishq,Band Baaja Baaraat,"Natalie Di Luccio, Shreya Ghoshal",Romantic
1380,Pink Lips (Remix),Hate Story 2,Khushboo Grewal,Dance
1381,Paathshaala,Rang De Basanti,"Blaaze, Mohammed Aslam, Naresh Iyer",Dance
1382,Ala Barfi,Barfi,Mohit Chauhan,Dance
1383,Kudi Tu Butter,Bajatey Raho,Yo Yo Honey Singh,Dance
1384,Churiyan Kanak Gayee,Lamhe,"Ila Arun, Lata Mangeshkar, Moinuddin Manchala",Dance
1385,Kapoor & Sons (Mashup),Kapoor & Sons,Multiple,Dance
1386,Mujhse Dosti Karoge,Mujhse Dosti Karoge!,"Alka Yagnik, Asha Bhosle, Udit Narayan",Romantic
1387,Hum To Dil Se Haare,Josh,"Alka Yagnik, Udit Narayan",Sad
1388,Soniye,Heartless,K.K.,Romantic
1389,Albela Sajan,Hum Dil De Chuke Sanam,"Kavita Krishnamurthy, Shankar Mahadevan, Ustad Sultan Khan",Dance
1390,Ehsan Tera Hoga Mujh Par,Junglee,Mohammed Rafi,Romantic
1391,Rola Pe Gaya,Patiala House,"Earl D'Souza, Hard Kaur, Mahadevan, Mahalakshmi Iyer, Master Saleem, Shankar",Dance
1392,Bande Mein Tha Dum… Vande Mataram,Lage Raho Munna Bhai,"Pranab Biswas, Shreya Ghoshal, Sonu Nigam",Dance
1393,Jawani Janeman,Namak Halaal,Asha Bhosle,Dance
1394,Yahi Hota Pyaar,Namastey London,"Himesh Reshammiya, Sunidhi Chauhan",Sad
1395,Jawani Janeman,Namak Halaal,Asha Bhosle,Dance
1396,Aa Aa E Ooh Ooh Ooh Mera Dil Na Todo,Raja Babu,Abhijeet,Dance
1397,Main To Raste Se Ja Raha Tha,Coolie No. 1,"Alka Yagnik, Kumar Sanu",Romantic
1398,Awaarapan Banjarapan,Jism,M. M. Keeravani,Dance
1399,Yeh Raat Aur Yeh Doori,Andaz Apna Apna,"Asha Bhosle, S.P. Balasubrahmanyam",Dance
1400,Mere Dil Jigar Se Guzree Hai,Soldier,"Alka Yagnik, Kumar Sanu",Dance
1401,Yeh Dil Jo Hai Badmaash Hai,Phir Se,"Mohit Chauhan, Monali Thakur, Shreya Ghoshal",Dance
1402,Saawali Si Raat,Barfi,Arijit Singh,Romantic
1403,Aaankhein Milayenge Darr Se,Neerja,"K. Mohan, Neha Bhasin",Dance
1404,Ishq Vishq,Wanted,"Kamaal khan, Sunidhi Chauhan, Suzanne D'Mello",Romantic
1405,Hoshwalon Ko Khabar Kya,Sarfarosh,Jagjit Singh,Sad
1406,Ghoomar,Chup Chup Ke,"K.K., Sunidhi Chauhan",Dance
1407,Dil Mere,Sooryavansham,Kumar Sanu,Dance
1408,Mujhe Haq Hai,Vivah,"Shreya Ghoshal, Udit Narayan",Romantic
1409,Musafir,Jagga Jasoos,Tushar Joshi,Romantic
1410,Chalak Chalak,Devdas,"Shreya Ghoshal, Udit Narayan, Vinod Rathod",Dance
1411,Subah Subah,I See You,"Shekhar Ravjiani, Vishal Dadlani, Zubeen Garg",Dance
1412,Pyar Kar,Dil To Pagal Hai,"Lata Mangeshkar, Udit Narayan",Romantic
1413,O Jaana Na Jaana,Jab Pyar Kisisi Se Hota Hai,"Kumar Sanu, Lata Mangeshkar",Romantic
1414,Mhare Hiwra Main Nache Mor,Hum Saath-Saath Hain,"Alka Yagnik, Anuradha Paudwal, Hariharan, Kavita Krishnamurthy, Kumar Sanu, Udit Narayan",Dance
1415,Raitaa Phail Gayaa,Shaandaar,Divya Kumar,Dance
1416,Tere Bina,Tezz,Rahat Fateh Ali Khan,Romantic
1417,Sava Dollar (Lavni),Aiyyaa,Sunidhi Chauhan,Dance
1418,Baba Meri Yeh Jawani,Ghaath,Falguni Pathak,Dance
1419,Deewana Main Chala,Pyaar Kiya To Darna Kya,Udit Narayan,Dance
1420,Zindagi Ki Yahi Reet Hai,Mr. India,Kishore Kumar,Dance
1421,Chak De,Hum Tum,"Sadhana Sargam, Sonu Nigam",Dance
1422,Sirf Tum,Sirf Tum,"Anuradha Paudwal, Hariharan",Dance
1423,Chhaliya,Tashan,"Piyush Mishra, Sunidhi Chauhan",Bollywood
1424,Dum Dum Diga Diga,Chhalia,Mukesh,Dance
1425,Aankhon Ne Tumhari,Ishq Vishk,"Alka Yagnik, Kumar Sanu",Romantic
1426,Janam Janam,Phata Poster Nikhla Hero,Atif Aslam,Bollywood
1427,Tanha Tanha,Dil Jo Na Keh Saka,"Aditi Paul, Jubin Nautiyal",Romantic
1428,Heer,Baa Baaa Black Sheep,"Mahalakshmi, Mika Singh",Romantic
1429,Wat Wat Wat,Tamasha,"Arijit Singh, Shashwat Singh",Dance
1430,Tanha Tanha Ghum Ke Dhunde Dil,Dil Jo Na Keh Saka,"Aditi Paul, Jubin Nautiyal",Romantic
1431,Pyar Ki Raahen,Bewafaa,Shaan,Sad
1432,Aap Ki Khatir,Aap Ki Khatir,Himesh Reshammiya,Romantic
1433,Saat Rang Mein Khel Rahi Hain,Aakhir Kyon,"Amit Kumar, Anuradha Paudwal",Dance
1434,Jaadoo Jaadoo,Koi Mil Gaya,"Adnan Sami, Alka Yagnik",Dance
1435,Yaadon Mein,Jab Harry Met Sejal,"Cuca Roseta, Jonita Gandhi, Mohammed Irfan",Sad
1436,Dil Deewana Bin Sajna Ke,Maine Pyar Kiya,S.P. Balasubrahmanyam,Dance
1437,Chori Chori Chupke Chupke,Chori Chori Chupke Chupke,"Alka Yagnik, Babul Supriyo",Dance
1438,Behene De,Raavan,"Karthik, Mohammed Irfan",Dance
1439,O Re Kanchi,Asoka,"Alka Yagnik, Shaan",Dance
1440,Rasiya,Kurbaan,Shruti Pathak,RomanticSensual
1441,Meri Zindagi Ek Pyaas,Judaai,"Jaspinder Narula, Shankar Mahadevan",Sad
1442,Tum Jo Aaye,Once Upon A Time In Mumbai,Rahat Fateh Ali Khan,Romantic
1443,Laal Ishq,Goliyon Ki Rasleela Ram-leela,Arijit Singh,Sad
1444,Tujhe Jeevan Ki Dor Se,Asli Naqli,"Lata Mangeshkar, Mohammed Rafi",Romantic
1445,Aao Bachho Tumhe Dikhaye,Jagriti,Kavi Pradeep,Patriotic
1446,Mujhse Mohabbat Ka,Hum Hain Rahi Pyaar Ke,"Alka Yagnik, Kumar Sanu",Romantic
1447,Mujhe Pyaar Hua,Judaai,"Abhijeet, Alka Yagnik",Dance
1448,Satarangi Re,Dil Se,"Kavita Krishnamurthy, Sonu Nigam",Dance
1449,Mann Ki Lagan,Paap,Rahat Fateh Ali Khan,Sad
1450,Dil Na Jaane Kyun,Jayantabhai Ki Luv Story,"Anushka Manchanda, Atif Aslam",Dance
1451,Usne Bola Kem Che,Jis Desh Main Ganga Rehta Hai,"Bali Brahmbhatt, Sunidhi Chauhan",Dance
1452,Sajna Ve Sajna,Chameli,Sunidhi Chauhan,Dance
1453,Mera Yaar,Bhaag Milkha Bhaag,Javed Bashir,Romantic
1454,Jiyein Kyun,Dum Maaro Dum,Papon,Sad
1455,Dil Ki Hai Tamanna,Force,"Neha Bhasin, Shalini Singh, Vijay Prakash",Dance
1456,Dum Duma Dum,Dil,"Anuradha Paudwal, Udit Narayan",Dance
1457,Dil Chahta Hai,Dil Chahta Hai,Shankar Mahadevan,Dance
1458,Aai Pappi – Tu Hai Meri Soniye,Kismat Konnection,Neeraj Shridhar,Dance
1459,Where’s the Party Tonight,Kabhi Alvida Naa Kehna,"Loy Mendonsa, Shaan, Shankar Mahadevan, Vasundhara Das",Dance
1460,Prem Jaal Mein,Jis Desh Mein Ganga Rehta Hai,"Anuradha Sriram, Sukhwinder Singh",DanceRomantic
1461,Boi Boi,Laadla,"Arun Bakshi, Vinod Rathod",Dance
1462,Jeevan Se Bhari Teri Ankhen,Safar,Kishore Kumar,Romantic
1463,Teri Pyari Pyari Soorat Ko,Sasural,Mohammed Rafi,Romantic
1464,Bas Ek Kinng,Singh Is Kingh,"Hard Kaur, Jaaved Jaffrey, Neeraj Shridhar",Dance
1465,Jeena Yahan Marna Yahan,Mera Naam Joker,Mukesh,Sad
1466,Banarasiya,Raanjhanaa,"Anwesshaa, Meenal Jain, Shreya Ghoshal",Romantic
1467,What’s Going On?,Salaam Namaste,"Kunal Ganjawala, Sunidhi Chauhan",Dance
1468,Aye Watan Aye Watan,Hindustan Ki Kasam,"Jaspinder Narula, Sukhwinder Singh, Udit Narayan",Patriotic
1469,Dulhan Hum Le Jayenge,Dulhan Hum Le Jayenge,"Alka Yagnik, Kumar Sanu, Sunita Rao",Romantic
1470,Aa Bhi Ja Sanam,Prince,Atif Aslam,Sad
1471,Salaam Namaste,Salaam Namaste,"Kunal Ganjawala, Vasundhara Das",Dance
1472,Mar Jaava,Faraar,"Merchant, Shruti Pathak",RomanticSensual
1473,Koi Jaye To Le Aaye,Ghatak,"Alka Yagnik, Anu Malik, Shankar Mahadevan",Dance
1474,Tumhi Dekho Naa,Kabhi Alvida Naa Kehna,"Alka Yagnik, Sonu Nigam",Romantic
1475,Sau Dard,Jaan-E-Mann,"Sonu Nigam, Suzanne",Sad
1476,Piya Milenge,Raanjhanna,Sukhwinder Singh,Sad
1477,Chandan Sa Badan,Saraswatichandra,Mukesh,Romantic
1478,Kyun (Duet),Kambakkht Ishq,"Shaan, Shreya Ghoshal",Sad
1479,Alcoholic,The Shaukeens,Yo Yo Honey Singh,Dance
1480,Jis Gali Mein Tera Ghar,Kati Patang,Mukesh,Romantic
1481,Kurbaan Hua,Kurbaan,Vishal Dadlani,Dance
1482,Nagada Nagada,Jab We Met,"Javed Ali, Sonu Nigam",Dance
1483,Main Tujhse Pyaar Nahin Karta,Baby,Papon,Sad
1484,Ishq Tera,Ishq Tera,"Shreya Ghoshal, Sonu Nigam",Romantic
1485,Oh Jaaniya,Wedding Pullav,"Raj Pandit, Salim Merchant, Shreya Ghoshal",Romantic
1486,Jab Kisiki Taraf Dil,Pyaar To Hona Hi Tha,Kumar Sanu,Romantic
1487,Aye Meri Zindagi – Male Version,Saaya,"Shreya Ghoshal, Udit Narayan",Sad
1488,Jiya Lage Na,Talaash,"Ravindra Upadhyay, Sona Mohapatra",Romantic
1489,Paas Woh Aane Lage,Main Khiladi Tu Anari,"Alka Yagnik, Kumar Sanu",Romantic
1490,Jaane Tere Shehar Ka,Jazbaa,Vipin Aneja,Bollywood
1491,Pee Paa Pee Paa,Tere Naal Love Ho Gaya,Diljit Dosanjh,Dance
1492,Ada,Garam Masala,Sonu Nigam,Dance
1493,Chupke Chupke Ghoor Na Mujhko,The Gambler,"Anu Malik, Udit Narayan, Vinod Rathod",Bollywood
1494,Pag Ghungaru Bandh,Namak Halaal,Kishore Kumar,Dance
1495,Dekho Zara Kaise Balkhake Chali,Sirf Tum,Gurdas Maan,Dance
1496,Aap Ki Kashish,Aashiq Banaya Aapne,Himesh Reshammiya,Romantic
1497,Happy Budday,Kill Dil,"Shankar Mahadevan, Sukhwinder Singh",Dance
1498,Hudd Hudd Dabangg,Dabangg,"Sukhwinder Singh, Wajid",Dance
1499,Bhool Bhulaiyaa,Bhool Bhulaiyaa,Neeraj Shridhar,Dance
1500,Tere Mast Mast Do Nain,Dabangg,"Rahat Fateh Ali Khan, Shreya Ghoshal",Romantic
1501,Jai Ho Tiltle Song,Jai Ho,"Armaan Malik, Wajid",Dance
1502,High Heels Te Nachche (Remix),Ki & Ka,"Aditi Singh Sharma, Jaz Dhami, Meet Bros",Dance
1503,Zinda,Naam Shabana,Sunidhi Chauhan,Bollywood
1504,Shukran Allah,Kurbaan,"Salim Merchant, Shreya Ghoshal, Sonu Nigam",Romantic
1505,Tere Naina,Chandni Chowk To China,"Shankar Mahadevan, Shreya Ghoshal",Romantic
1506,Mere Mehboob Qayamat Hogi,Mr.X In Bombay,Kishore Kumar,Sad
1507,Saad Shukrana,Mr. X,Ankit Tiwari,Romantic
1508,Honeymoon Ki Raat,The Dirty Picture,Sunidhi Chauhan,Dance
1509,Sadda Dil Vi Tu,ABCD - Any Body Can Dance,Hard Kaur,Dance
1510,Yeh Jo Halki Halki Khumariya,Son of Sardaar,Rahat Fateh Ali Khan,Romantic
1511,Aye Khuda,Murder 2,"Kshitij Tarey, Mithoon, Saim Bhat",Sad
1512,Main Hoon Na,Main Hoon Na,Abhijeet,Sad
1513,Hum To Tere Aashiq Hain,Farz,"Lata Mangeshkar, Mukesh",Romantic
1514,Jugnu Ki Payal,Aan - Men At Work,"Shaswati, Zubeen Garg",Dance
1515,Woh Ladki Bahut Yaad Aati,Qayamat,"Alka Yagnik, Kumar Sanu",Bollywood
1516,Jai Mata Di,Nanu Ki Jaanu,"Alamgir Khan, Javed Ali",Devotional
1517,Mera Piya Ghar Aaya,Yaraana,Kavita Krishnamurthy,Dance
1518,Khushiyon Ka Din Aaya Hai,Beta,Anuradha Paudwal,Dance
1519,Sooraj Ki Baahon Mein,Zindagi Na Milegi Dobara,"Clinton Cerejo, D Cerejo, Loy Mendonsa",Dance
1520,Kuch Toh Hua Hai,Singham Returns,Ankit Tiwari,Romantic
1521,Rabba Main Toh Mar Gaya Oye,Mausam,Shahid Mallya,Romantic
1522,Theher Ja (Remix),October,Armaan Malik,Romantic
1523,Jiya Maine Jiya,Khushi,"Alka Yagnik, Udit Narayan",Romantic
1524,Kuch To Hua Hai,Kal Ho Naa Ho,"Alka Yagnik, Shaan",Dance
1525,Angelina,Baa Baaa Black Sheep,Sonu Nigam,Romantic
1526,Dhoom Again,Dhoom 2,"Dominique Crezo, Vishal Dadlani",Dance
1527,Dhinka Chika (Remix),Ready,"Amrita Kak, Mika Singh",Dance
1528,Tu Milade,All is Well,Ankit Tiwari,Dance
1529,Thoda Thoda Pyar,Love Aj Kal,Sunidhi Chauhan,Dance
1530,O Mere Raja,Johny Mera Naam,"Asha Bhosle, Kishore Kumar",Dance
1531,Gela Gela Gela,Aitraaz,"Adnan Sami, Sunidhi Chauhan",Dance
1532,Ik Tu Hi Tu Hi,Mausam,Hans Raj Hans,Devotional
1533,Sultan (Mashup),Sultan,Multiple,Dance
1534,Kitni Hasrat Hain Humein,Sainik,"Kumar Sanu, Sadhana Sargam",Romantic
1535,Aa Jaana Aa Jaana,Coolie No. 1,"Alka Yagnik, Kumar Sanu",Romantic
1536,Har Dil Jo Pyar Karega,Sangam,"Lata Mangeshkar, Mahendra Kapoor, Mukesh",Dance
1537,Har Dil Jo Pyar Karega,Sangam,"Lata Mangeshkar, Mahendra Kapoor, Mukesh",Dance
1538,Morey Piya,Devdas,Udit Narayan,Romantic
1539,Kate Nahin Kat Te,Mr. India,"Alisha Chinai, Kishore Kumar",Romantic
1540,Tu,Dum Laga Ke Haisha,Kumar Sanu,Bollywood
1541,Mujhse Huee Bas Yeh,Ishq Vishk,Alka Yagnik,Sad
1542,Nakhriley,Kill Dil,"Ali Zafar, Gulzar, Mahalakshmi Iyer, Shankar Mahadevan",Dance
1543,Tandoori Nights,Karzzz,"Himesh Reshammiya, Sunidhi Chauhan",Dance
1544,Kya Raaz Hai,Raaz 3,"Shreya Ghoshal, Zubeen Garg",Dance
1545,Tum Toh Dhokabaaz Ho,Saajan Chale Sasural,"Alka Yagnik, Kumar Sanu",Bollywood
1546,Lucky Boy,Bachna Ae Haseeno,"Hard Kaur, Raja Hassan, Sunidhi Chauhan",Dance
1547,Aye Manya,Shootout at Wadala,"Adnan Sami, Shaan",Dance
1548,Ladki Hai Ya Shola,Silsila,"Kishore Kumar, Lata Mangeshkar",Dance
1549,Yeh Mera Dil Yaar Ka Diwana,Don,Asha Bhosle,Dance
1550,Babuji Zara Dheere Chalo,Dum,Sonu Kakkar,Dance
1551,Aankhon Aankhon (Remix),Bhaag Johnny,Yo Yo Honey Singh,Dance
1552,Ek Duje Ke Vaaste,Dil Toh Pagal Hai,"Hariharan, Lata Mangeshkar",Romantic
1553,Hey Ya I See You Walking,Karthik Calling Karthik,"Loy Mendonsa, Shankar Mahadevan",Dance
1554,More Haji Piya,Halla Bol,Amjad Farid Sabri,Devotional
1555,Tere Mere Beech Mein,Shuddh Desi Romance,"Mohit Chauhan, Sunidhi Chauhan",Romantic
1556,Ye Ladki Nahin Banaras Ka Paan,Khullam Khulla Pyaar Karen,"Bela Sulakhe, Sonu Nigam",Dance
1557,Kai Baar Yun Bhi Dekha Hai,Rajnigandha,Mukesh,Romantic
1558,Pakeezah,Ungli,Gulraj Singh,Bollywood
1559,Dam Bhar Jo Udhar Munh Phere,Awaara,"Lata Mangeshkar, Mukesh",Dance
1560,Bade Armanon Se,Malhar,"Lata Mangeshkar, Mukesh",Dance
1561,Challa Chaap Chunariya,Daas Dev,Rekha Bhardwaj,Bollywood
1562,Chal Akela Chal Akela,Sambandh,Mukesh,Dance
1563,De De Pyaar De,Sharaabi,Kishore Kumar,Dance
1564,Behti Hawa Sa Tha Woh,3 Idiots,"Shaan, Shantanu Moitra",Sad
1565,Dil Ye Dancer Ho Gaya,Actor In Law,Atif Aslam,Bollywood
1566,Mor Bani Thanghat Kare,Ram-Leela,"Aditi Paul, Osman Mir",Dance
1567,Gore Gore Se,Hum Tum,Alka Yagnik,Dance
1568,Sanam Teri Kasam (Reprise),Sanam Teri Kasam,"Mohammed Irfan, Palak Muchhal",Sad
